མཚན་བྱང་།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,པར་གྲངས།,,,,,
༄༅། །ཚ་ཚྭའི་ཆོ་ག,210,2,1,,《པེ་》༄༅། །ཚ་ཚྭའི་ཆོ་ག་བཞུགས་སོ།།,,,,,,མཚན་བྱང་འདི་ཆོས་ཚན་འདིའི་མཚན་བོད་སྐད་དུ་སྨོས་པ་ལྟར་བཀོད་ཅིང་། 
,,3,2,《པེ་》,mགྱི།,,,,,,
,211,4,1,《པེ་》,ཤྲཱེ།,,,,,,
,,5,2,《པེ་》,ད།,,,,,,
,,6,3,《པེ་》,ཛ།,,,,,,
,,7,4,《པེ་》,mསྐུ།,,,,,,
,212,8,1,《པེ་》,ཀྱི།,,,,,,
,,9,2,《པེ་》,pམངྒཱ་ལཾ།,,,,,,
,,,
,,,,,,
,,,
,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
